order_bk,customer_sk,store_sk,channel_sk,order_date_sk,subtotal_amount,shipping_fee,discount_amount,total_amount,currency_code,status
1000006000,1318,,2,26,,0.0,,104943.3,ARS,PAID
1000006001,167,,2,467,,0.0,,14520.0,ARS,REFUNDED
1000006002,789,,1,201,,1200.0,,44760.0,ARS,FULFILLED
1000006003,1290,,1,274,,900.0,,24422.4,ARS,FULFILLED
1000006004,1340,,2,208,,0.0,,12414.6,ARS,FULFILLED
1000006005,327,,1,35,,0.0,,28459.2,ARS,PAID
1000006006,1131,,1,62,,1200.0,,77938.2,ARS,PAID
1000006007,295,,1,429,,900.0,,55553.28,ARS,FULFILLED
1000006008,580,,1,345,,900.0,,31464.6,ARS,FULFILLED
1000006009,364,,1,447,,900.0,,35203.5,ARS,FULFILLED
1000006010,353,,1,362,,0.0,,43560.0,ARS,FULFILLED
1000006011,966,,2,161,,0.0,,30855.0,ARS,FULFILLED
1000006012,220,,1,141,,900.0,,43588.8,ARS,CANCELLED
1000006013,534,,1,318,,1200.0,,92530.8,ARS,FULFILLED
1000006014,1488,,2,300,,0.0,,27588.0,ARS,FULFILLED
1000006015,10,,1,209,,0.0,,60766.2,ARS,FULFILLED
1000006016,269,,1,518,,1200.0,,27336.0,ARS,FULFILLED
1000006017,724,,1,346,,900.0,,55350.0,ARS,FULFILLED
1000006018,37,,1,463,,900.0,,58762.2,ARS,FULFILLED
1000006019,459,,2,66,,0.0,,25613.28,ARS,FULFILLED
1000006020,1411,,1,472,,1200.0,,19350.0,ARS,CANCELLED
1000006021,382,,2,604,,0.0,,35937.0,ARS,FULFILLED
1000006022,1096,,1,226,,900.0,,12661.2,ARS,FULFILLED
1000006023,894,,1,397,,0.0,,41382.0,ARS,FULFILLED
1000006024,1403,,2,444,,0.0,,41164.2,ARS,FULFILLED
1000006025,647,,1,526,,1200.0,,35685.0,ARS,FULFILLED
1000006026,65,,2,229,,0.0,,16008.3,ARS,FULFILLED
1000006027,259,,1,536,,0.0,,14483.7,ARS,CANCELLED
1000006028,210,,1,426,,1200.0,,83092.8,ARS,FULFILLED
1000006029,584,,1,163,,1200.0,,14268.0,ARS,FULFILLED
1000006030,876,,1,327,,900.0,,20865.0,ARS,FULFILLED
1000006031,221,,1,372,,1200.0,,59806.35,ARS,FULFILLED
1000006032,669,,1,470,,1500.0,,69780.3,ARS,CANCELLED
1000006033,858,,1,311,,900.0,,25729.2,ARS,FULFILLED
1000006034,1179,,1,433,,900.0,,29940.0,ARS,FULFILLED
1000006035,970,,1,146,,1200.0,,37409.25,ARS,FULFILLED
1000006036,982,,2,633,,0.0,,80586.0,ARS,CANCELLED
1000006037,1090,,2,612,,0.0,,36300.0,ARS,FULFILLED
1000006038,939,,1,407,,1200.0,,43888.8,ARS,FULFILLED
1000006039,1276,,1,27,,1200.0,,27336.0,ARS,FULFILLED
1000006040,533,,1,97,,1200.0,,50205.0,ARS,FULFILLED
1000006041,583,,2,498,,0.0,,43451.1,ARS,CANCELLED
1000006042,987,,2,573,,0.0,,77464.2,ARS,FULFILLED
1000006043,1073,,2,302,,0.0,,13721.4,ARS,FULFILLED
1000006044,125,,1,15,,1500.0,,64988.7,ARS,FULFILLED
1000006045,86,,2,501,,0.0,,82165.05,ARS,FULFILLED
1000006046,574,,2,225,,0.0,,43560.0,ARS,FULFILLED
1000006047,31,,1,91,,900.0,,54261.0,ARS,FULFILLED
1000006048,109,,2,344,,0.0,,75141.0,ARS,FULFILLED
1000006049,1171,,2,221,,0.0,,14229.6,ARS,PAID
1000006050,942,,1,93,,1200.0,,14268.0,ARS,FULFILLED
1000006051,1318,,1,49,,1200.0,,65523.6,ARS,FULFILLED
1000006052,1024,,2,367,,0.0,,103455.0,ARS,CREATED
1000006053,27,,2,605,,0.0,,26136.0,ARS,FULFILLED
1000006054,347,,1,596,,900.0,,37109.25,ARS,FULFILLED
1000006055,1161,,1,628,,900.0,,49542.0,ARS,PAID
1000006056,1134,,2,620,,0.0,,36300.0,ARS,FULFILLED
1000006057,495,,1,568,,1500.0,,75552.0,ARS,PAID
1000006058,75,,2,255,,0.0,,14229.6,ARS,FULFILLED
1000006059,598,,2,357,,0.0,,34485.0,ARS,PAID
1000006060,105,,2,428,,0.0,,48024.9,ARS,FULFILLED
1000006061,459,,2,78,,0.0,,113764.2,ARS,FULFILLED
1000006062,1263,,1,2,,900.0,,12661.2,ARS,FULFILLED
1000006063,1483,,1,31,,1200.0,,52310.4,ARS,FULFILLED
1000006064,1072,,2,627,,0.0,,26136.0,ARS,PAID
1000006065,1230,,1,193,,1500.0,,69744.0,ARS,FULFILLED
1000006066,1314,,2,161,,0.0,,12414.6,ARS,CANCELLED
1000006067,1167,,2,286,,0.0,,74596.5,ARS,FULFILLED
1000006068,55,,2,176,,0.0,,39204.0,ARS,FULFILLED
1000006069,1188,,1,462,,1500.0,,16201.5,ARS,FULFILLED
1000006070,1409,,1,494,,0.0,,43560.0,ARS,FULFILLED
1000006071,1463,,2,288,,0.0,,59023.8,ARS,FULFILLED
1000006072,1130,,1,589,,1200.0,,32505.12,ARS,FULFILLED
1000006073,499,,1,518,,900.0,,85188.6,ARS,FULFILLED
1000006074,1005,,2,365,,0.0,,48714.6,ARS,FULFILLED
1000006075,727,,1,355,,900.0,,57800.25,ARS,PAID
1000006076,1472,,2,531,,0.0,,45375.0,ARS,CANCELLED
1000006077,920,,2,17,,0.0,,11761.2,ARS,CREATED
1000006078,376,,2,383,,0.0,,70857.6,ARS,FULFILLED
1000006079,402,,1,349,,900.0,,48191.64,ARS,CANCELLED
1000006080,724,,2,536,,0.0,,47117.4,ARS,FULFILLED
1000006081,1406,,1,356,,1200.0,,18351.75,ARS,FULFILLED
1000006082,979,,2,26,,0.0,,58697.1,ARS,FULFILLED
1000006083,1307,,2,169,,0.0,,39204.0,ARS,PAID
1000006084,743,,1,65,,0.0,,27588.0,ARS,FULFILLED
1000006085,947,,1,356,,1200.0,,31692.0,ARS,PAID
1000006086,443,,1,453,,1500.0,,26329.2,ARS,FULFILLED
1000006087,921,,2,123,,0.0,,84324.9,ARS,FULFILLED
1000006088,934,,2,285,,0.0,,16008.3,ARS,CREATED
1000006089,1132,,2,637,,0.0,,27442.8,ARS,FULFILLED
1000006090,52,,2,382,,0.0,,68244.0,ARS,FULFILLED
1000006091,1111,,1,333,,1200.0,,77328.36,ARS,PAID
1000006092,505,,2,112,,0.0,,39204.0,ARS,PAID
1000006093,1286,,2,505,,0.0,,42688.8,ARS,FULFILLED
1000006094,220,,1,547,,1200.0,,55513.88,ARS,FULFILLED
1000006095,673,,2,462,,0.0,,14229.6,ARS,PAID
1000006096,557,,1,561,,1200.0,,17535.0,ARS,FULFILLED
1000006097,797,,2,590,,0.0,,45738.0,ARS,FULFILLED
1000006098,596,,1,214,,1200.0,,15720.0,ARS,FULFILLED
1000006099,1167,,1,449,,900.0,,54261.0,ARS,PAID
1000006100,658,,1,184,,1500.0,,44188.8,ARS,FULFILLED
1000006101,518,,1,107,,1200.0,,79462.8,ARS,FULFILLED
1000006102,1318,,1,94,,1200.0,,52927.5,ARS,FULFILLED
1000006103,721,,2,171,,0.0,,29403.0,ARS,FULFILLED
1000006104,275,,1,624,,1200.0,,86958.75,ARS,PAID
1000006105,1310,,2,597,,0.0,,13794.0,ARS,PAID
1000006106,555,,2,633,,0.0,,19057.5,ARS,FULFILLED
1000006107,1020,,1,270,,900.0,,56929.05,ARS,PAID
1000006108,1013,,1,159,,1500.0,,29088.0,ARS,FULFILLED
1000006109,415,,2,507,,0.0,,42688.8,ARS,FULFILLED
1000006110,1155,,2,359,,0.0,,39204.0,ARS,CREATED
1000006111,1426,,1,18,,900.0,,43588.8,ARS,FULFILLED
1000006112,1269,,2,515,,0.0,,41454.6,ARS,FULFILLED
1000006113,1230,,1,247,,900.0,,33570.0,ARS,FULFILLED
1000006114,972,,2,324,,0.0,,35574.0,ARS,FULFILLED
1000006115,1107,,1,625,,900.0,,19004.62,ARS,PAID
1000006116,788,,1,246,,0.0,,16335.0,ARS,FULFILLED
1000006117,1120,,1,185,,0.0,,50674.8,ARS,FULFILLED
1000006118,168,,1,239,,1500.0,,29959.2,ARS,CREATED
1000006119,746,,2,244,,0.0,,12414.6,ARS,CANCELLED
1000006120,127,,1,441,,1200.0,,35503.5,ARS,FULFILLED
1000006121,447,,1,73,,900.0,,58072.5,ARS,FULFILLED
1000006122,815,,1,207,,900.0,,29940.0,ARS,FULFILLED
1000006123,882,,1,348,,1200.0,,79608.0,ARS,FULFILLED
1000006124,1213,,1,404,,1200.0,,19350.0,ARS,FULFILLED
1000006125,1266,,1,334,,1500.0,,39233.85,ARS,FULFILLED
1000006126,195,,1,323,,1200.0,,18987.0,ARS,FULFILLED
1000006127,1128,,2,298,,0.0,,49005.0,ARS,FULFILLED
1000006128,661,,1,116,,1200.0,,71622.0,ARS,CANCELLED
1000006129,1054,,1,296,,1200.0,,68718.0,ARS,FULFILLED
1000006130,887,,1,268,,1200.0,,16446.0,ARS,FULFILLED
1000006131,71,,1,44,,1200.0,,32236.5,ARS,CANCELLED
1000006132,1303,,1,448,,1200.0,,37137.0,ARS,FULFILLED
1000006133,545,,1,140,,1200.0,,30240.0,ARS,FULFILLED
1000006134,613,,2,520,,0.0,,35283.6,ARS,REFUNDED
1000006135,616,,1,90,,900.0,,35385.0,ARS,CANCELLED
1000006136,309,,1,281,,900.0,,25729.2,ARS,CREATED
1000006137,740,,1,218,,1200.0,,35685.0,ARS,PAID
1000006138,1281,,2,474,,0.0,,14229.6,ARS,PAID
1000006139,347,,2,180,,0.0,,53179.5,ARS,FULFILLED
1000006140,1385,,1,65,,1200.0,,58554.0,ARS,FULFILLED
1000006141,547,,2,473,,0.0,,28459.2,ARS,PAID
1000006142,726,,1,185,,900.0,,54261.0,ARS,FULFILLED
1000006143,315,,2,125,,0.0,,71874.0,ARS,REFUNDED
1000006144,914,,1,403,,900.0,,42282.0,ARS,PAID
1000006145,896,,1,582,,900.0,,110344.5,ARS,FULFILLED
1000006146,289,,2,451,,0.0,,18150.0,ARS,CANCELLED
1000006147,597,,2,130,,0.0,,66429.0,ARS,PAID
1000006148,195,,1,467,,1500.0,,79182.0,ARS,PAID
1000006149,1129,,2,601,,0.0,,41382.0,ARS,FULFILLED
1000006150,713,,1,14,,900.0,,52627.5,ARS,FULFILLED
1000006151,1158,,1,375,,1500.0,,89709.0,ARS,CANCELLED
1000006152,820,,2,178,,0.0,,77623.92,ARS,CANCELLED
1000006153,425,,1,227,,900.0,,49905.0,ARS,FULFILLED
1000006154,461,,1,56,,0.0,,14520.0,ARS,FULFILLED
1000006155,804,,2,271,,0.0,,47291.64,ARS,FULFILLED
1000006156,83,,1,463,,1200.0,,97032.0,ARS,PAID
1000006157,376,,2,99,,0.0,,53724.0,ARS,FULFILLED
1000006158,1429,,1,125,,0.0,,29461.08,ARS,FULFILLED
1000006159,1360,,1,231,,1200.0,,77430.0,ARS,FULFILLED
1000006160,900,,1,516,,1500.0,,33444.0,ARS,FULFILLED
1000006161,1039,,1,39,,1500.0,,29088.0,ARS,FULFILLED
1000006162,1066,,1,266,,0.0,,39204.0,ARS,FULFILLED
1000006163,165,,2,533,,0.0,,42688.8,ARS,FULFILLED
1000006164,957,,1,466,,900.0,,15383.7,ARS,FULFILLED
1000006165,1335,,1,639,,1200.0,,123785.1,ARS,PAID
1000006166,442,,2,231,,0.0,,57172.5,ARS,FULFILLED
1000006167,1443,,2,103,,0.0,,26136.0,ARS,FULFILLED
1000006168,492,,1,77,,1200.0,,49116.0,ARS,FULFILLED
1000006169,944,,1,269,,900.0,,33570.0,ARS,PAID
1000006170,370,,1,502,,1200.0,,32236.5,ARS,FULFILLED
1000006171,516,,1,185,,1500.0,,18742.5,ARS,FULFILLED
1000006172,1392,,1,62,,1200.0,,37137.0,ARS,FULFILLED
1000006173,1019,,2,174,,0.0,,35283.6,ARS,CREATED
1000006174,337,,1,134,,900.0,,44460.0,ARS,FULFILLED
1000006175,387,,1,442,,1500.0,,17508.3,ARS,FULFILLED
1000006176,281,,1,183,,1200.0,,27336.0,ARS,FULFILLED
1000006177,628,,1,477,,900.0,,16146.0,ARS,FULFILLED
1000006178,952,,1,527,,1500.0,,55950.0,ARS,PAID
1000006179,1340,,1,248,,900.0,,52627.5,ARS,FULFILLED
1000006180,1076,,1,253,,0.0,,77623.92,ARS,FULFILLED
1000006181,185,,1,63,,1200.0,,57646.5,ARS,FULFILLED
1000006182,475,,1,630,,900.0,,48816.0,ARS,PAID
1000006183,154,,1,535,,1200.0,,56376.0,ARS,FULFILLED
1000006184,1168,,2,68,,0.0,,95650.5,ARS,FULFILLED
1000006185,309,,1,633,,1200.0,,68079.12,ARS,FULFILLED
1000006186,828,,2,150,,0.0,,41164.2,ARS,REFUNDED
1000006187,1200,,1,83,,1200.0,,79063.5,ARS,FULFILLED
1000006188,1286,,1,238,,900.0,,52663.8,ARS,FULFILLED
1000006189,659,,2,33,,0.0,,67844.7,ARS,FULFILLED
1000006190,430,,1,544,,900.0,,28488.0,ARS,FULFILLED
1000006191,704,,1,440,,1200.0,,28788.0,ARS,FULFILLED
1000006192,1087,,2,172,,0.0,,35937.0,ARS,FULFILLED
1000006193,63,,1,363,,1200.0,,44760.0,ARS,FULFILLED
1000006194,1388,,1,411,,1500.0,,71332.12,ARS,REFUNDED
1000006195,987,,2,11,,0.0,,38419.92,ARS,PAID
1000006196,311,,1,3,,1200.0,,41130.0,ARS,FULFILLED
1000006197,379,,2,291,,0.0,,39204.0,ARS,FULFILLED
1000006198,585,,1,186,,900.0,,18868.5,ARS,CREATED
1000006199,877,,1,594,,900.0,,78582.0,ARS,REFUNDED
1000006200,416,,2,576,,0.0,,39204.0,ARS,CANCELLED
1000006201,173,,1,327,,900.0,,40104.0,ARS,FULFILLED
1000006202,659,,1,606,,900.0,,39319.92,ARS,FULFILLED
1000006203,4,,1,426,,1500.0,,34170.0,ARS,FULFILLED
1000006204,849,,2,57,,0.0,,41382.0,ARS,FULFILLED
1000006205,271,,2,405,,0.0,,28459.2,ARS,FULFILLED
1000006206,1388,,1,549,,0.0,,43124.4,ARS,FULFILLED
1000006207,623,,1,496,,1200.0,,36456.38,ARS,CANCELLED
1000006208,1388,,1,257,,900.0,,38615.7,ARS,FULFILLED
1000006209,1427,,2,195,,0.0,,13794.0,ARS,CANCELLED
1000006210,1139,,2,44,,0.0,,37352.7,ARS,FULFILLED
1000006211,463,,1,602,,900.0,,15841.08,ARS,FULFILLED
1000006212,1430,,1,124,,0.0,,26136.0,ARS,FULFILLED
1000006213,499,,1,128,,900.0,,71449.05,ARS,PAID
1000006214,67,,1,107,,900.0,,51429.6,ARS,FULFILLED
1000006215,249,,1,601,,0.0,,16008.3,ARS,REFUNDED
1000006216,764,,1,338,,1500.0,,29088.0,ARS,FULFILLED
1000006217,911,,2,633,,0.0,,51636.75,ARS,FULFILLED
1000006218,801,,2,548,,0.0,,29882.16,ARS,REFUNDED
1000006219,130,,1,459,,900.0,,95280.0,ARS,FULFILLED
1000006220,1106,,1,593,,1200.0,,36774.0,ARS,CANCELLED
1000006221,1441,,1,75,,1500.0,,130401.3,ARS,FULFILLED
1000006222,364,,1,453,,900.0,,15383.7,ARS,PAID
1000006223,35,,1,96,,1200.0,,14994.0,ARS,PAID
1000006224,1451,,1,460,,900.0,,17235.0,ARS,FULFILLED
1000006225,679,,1,48,,900.0,,40104.0,ARS,FULFILLED
1000006226,1084,,1,15,,1200.0,,29659.2,ARS,FULFILLED
1000006227,248,,1,515,,0.0,,45738.0,ARS,FULFILLED
1000006228,1249,,1,459,,1200.0,,16446.0,ARS,FULFILLED
1000006229,4,,2,156,,0.0,,43269.6,ARS,FULFILLED
1000006230,1405,,2,328,,0.0,,43560.0,ARS,CANCELLED
1000006231,1212,,2,89,,0.0,,57680.7,ARS,FULFILLED
1000006232,962,,1,513,,900.0,,35385.0,ARS,FULFILLED
1000006233,1016,,2,160,,0.0,,48678.3,ARS,CANCELLED
1000006234,1346,,1,2,,1200.0,,29659.2,ARS,FULFILLED
1000006235,249,,1,315,,900.0,,76549.2,ARS,CANCELLED
1000006236,1301,,1,136,,1200.0,,53472.0,ARS,PAID
1000006237,1224,,2,420,,0.0,,37243.8,ARS,CANCELLED
1000006238,790,,1,517,,900.0,,33570.0,ARS,FULFILLED
1000006239,1307,,1,186,,900.0,,85842.0,ARS,PAID
1000006240,56,,1,112,,900.0,,14694.0,ARS,FULFILLED
1000006241,266,,2,291,,0.0,,46609.2,ARS,PAID
1000006242,80,,2,367,,0.0,,26136.0,ARS,FULFILLED
1000006243,1458,,2,515,,0.0,,12414.6,ARS,FULFILLED
1000006244,685,,1,59,,1500.0,,26329.2,ARS,PAID
1000006245,1284,,2,324,,0.0,,14229.6,ARS,FULFILLED
1000006246,1460,,2,137,,0.0,,18104.62,ARS,FULFILLED
1000006247,1024,,1,104,,1200.0,,39315.0,ARS,PAID
1000006248,937,,1,496,,1200.0,,18442.5,ARS,FULFILLED
1000006249,1489,,2,88,,0.0,,27442.8,ARS,FULFILLED
1000006250,1233,,2,156,,0.0,,80368.2,ARS,FULFILLED
1000006251,176,,1,584,,0.0,,72019.2,ARS,FULFILLED
1000006252,396,,1,112,,900.0,,58529.88,ARS,FULFILLED
1000006253,552,,1,511,,900.0,,31936.5,ARS,FULFILLED
1000006254,709,,1,248,,1500.0,,44878.5,ARS,FULFILLED
1000006255,1262,,1,529,,1200.0,,32236.5,ARS,FULFILLED
1000006256,310,,2,481,,0.0,,17787.0,ARS,PAID
1000006257,1258,,1,254,,900.0,,29940.0,ARS,FULFILLED
1000006258,1039,,2,108,,0.0,,54313.88,ARS,FULFILLED
1000006259,145,,1,405,,1200.0,,13614.6,ARS,FULFILLED
1000006260,928,,1,22,,1200.0,,42037.5,ARS,FULFILLED
1000006261,1061,,1,553,,0.0,,73543.8,ARS,FULFILLED
1000006262,1421,,2,136,,0.0,,49005.0,ARS,FULFILLED
1000006263,1219,,1,576,,900.0,,84753.0,ARS,PAID
1000006264,510,,1,628,,900.0,,29359.2,ARS,REFUNDED
1000006265,684,,1,491,,900.0,,27036.0,ARS,FULFILLED
1000006266,727,,1,294,,1200.0,,42364.2,ARS,FULFILLED
1000006267,584,,1,381,,1500.0,,66749.25,ARS,FULFILLED
1000006268,521,,1,425,,1200.0,,17535.0,ARS,CANCELLED
1000006269,475,,1,389,,1200.0,,85779.0,ARS,FULFILLED
1000006270,1472,,1,309,,900.0,,18687.0,ARS,PAID
1000006271,188,,1,483,,1500.0,,70470.0,ARS,FULFILLED
1000006272,601,,2,104,,0.0,,17787.0,ARS,FULFILLED
1000006273,407,,1,597,,900.0,,19957.5,ARS,FULFILLED
1000006274,210,,2,382,,0.0,,58697.1,ARS,FULFILLED
1000006275,1472,,2,264,,0.0,,32670.0,ARS,REFUNDED
1000006276,1317,,2,428,,0.0,,26136.0,ARS,FULFILLED
1000006277,1450,,1,333,,1500.0,,26329.2,ARS,FULFILLED
1000006278,724,,1,578,,0.0,,34485.0,ARS,FULFILLED
1000006279,942,,1,382,,900.0,,49905.0,ARS,PAID
1000006280,226,,1,49,,1500.0,,15294.0,ARS,FULFILLED
1000006281,675,,2,637,,0.0,,81021.6,ARS,PAID
1000006282,1366,,1,419,,1200.0,,36774.0,ARS,FULFILLED
1000006283,1464,,1,314,,1200.0,,29949.6,ARS,PAID
1000006284,1317,,2,496,,0.0,,29040.0,ARS,FULFILLED
1000006285,321,,1,322,,0.0,,32670.0,ARS,REFUNDED
1000006286,288,,2,501,,0.0,,26136.0,ARS,PAID
1000006287,839,,1,46,,1200.0,,17535.0,ARS,PAID
1000006288,63,,2,16,,0.0,,65993.4,ARS,PAID
1000006289,74,,1,30,,1200.0,,27336.0,ARS,FULFILLED
1000006290,1359,,1,173,,1200.0,,16852.56,ARS,FULFILLED
1000006291,735,,1,542,,0.0,,37243.8,ARS,CANCELLED
1000006292,583,,2,338,,0.0,,41382.0,ARS,FULFILLED
1000006293,403,,1,36,,900.0,,18687.0,ARS,PAID
1000006294,144,,2,265,,0.0,,64904.4,ARS,FULFILLED
1000006295,724,,2,130,,0.0,,43451.1,ARS,FULFILLED
1000006296,508,,1,105,,900.0,,29940.0,ARS,CANCELLED
1000006297,1476,,1,423,,900.0,,19050.0,ARS,FULFILLED
1000006298,1069,,1,72,,1500.0,,37709.25,ARS,CANCELLED
1000006299,92,,1,508,,900.0,,48816.0,ARS,FULFILLED
1000006300,376,,1,72,,1500.0,,42664.2,ARS,FULFILLED
1000006301,251,,2,358,,0.0,,54450.0,ARS,FULFILLED
1000006302,665,,1,282,,1200.0,,35685.0,ARS,FULFILLED
1000006303,4,,2,335,,0.0,,48142.88,ARS,REFUNDED
1000006304,225,,1,482,,1200.0,,75687.6,ARS,PAID
1000006305,1083,,2,476,,0.0,,28967.4,ARS,FULFILLED
1000006306,111,,1,316,,900.0,,29867.4,ARS,FULFILLED
1000006307,1491,,2,197,,0.0,,47916.0,ARS,FULFILLED
1000006308,1340,,1,31,,900.0,,52627.5,ARS,FULFILLED
1000006309,597,,1,466,,1200.0,,14268.0,ARS,FULFILLED
1000006310,873,,1,300,,1500.0,,15729.6,ARS,FULFILLED
1000006311,1021,,2,88,,0.0,,53905.5,ARS,PAID
1000006312,456,,1,403,,1500.0,,51158.4,ARS,PAID
1000006313,413,,2,397,,0.0,,30346.8,ARS,FULFILLED
1000006314,748,,2,68,,0.0,,95962.68,ARS,FULFILLED
1000006315,1310,,2,161,,0.0,,16335.0,ARS,FULFILLED
1000006316,1271,,1,65,,1200.0,,18442.5,ARS,FULFILLED
1000006317,964,,1,272,,1500.0,,16746.0,ARS,FULFILLED
1000006318,1178,,1,340,,1500.0,,45423.0,ARS,FULFILLED
1000006319,292,,1,501,,900.0,,32205.12,ARS,REFUNDED
1000006320,1034,,2,418,,0.0,,81312.0,ARS,FULFILLED
1000006321,494,,1,323,,1200.0,,58917.0,ARS,PAID
1000006322,1025,,1,347,,0.0,,31305.12,ARS,FULFILLED
1000006323,1045,,2,581,,0.0,,17787.0,ARS,CREATED
1000006324,700,,1,477,,1200.0,,14921.4,ARS,FULFILLED
1000006325,1194,,1,172,,1200.0,,14268.0,ARS,FULFILLED
1000006326,449,,1,511,,1200.0,,79462.8,ARS,FULFILLED
1000006327,220,,2,272,,0.0,,60112.8,ARS,FULFILLED
1000006328,1152,,1,630,,0.0,,128229.75,ARS,FULFILLED
1000006329,417,,2,133,,0.0,,56918.4,ARS,CANCELLED
1000006330,231,,2,487,,0.0,,35574.0,ARS,FULFILLED
1000006331,142,,1,31,,900.0,,49905.0,ARS,PAID
1000006332,867,,1,170,,0.0,,29882.16,ARS,FULFILLED
1000006333,1011,,1,422,,1200.0,,17535.0,ARS,FULFILLED
1000006334,1363,,1,374,,1200.0,,19350.0,ARS,FULFILLED
1000006335,1027,,2,463,,0.0,,84070.8,ARS,FULFILLED
1000006336,135,,1,542,,1200.0,,28788.0,ARS,FULFILLED
1000006337,582,,1,441,,1200.0,,17535.0,ARS,FULFILLED
1000006338,525,,1,272,,900.0,,31936.5,ARS,FULFILLED
1000006339,463,,2,501,,0.0,,71601.75,ARS,FULFILLED
1000006340,1127,,1,323,,1200.0,,39619.92,ARS,FULFILLED
1000006341,1263,,1,409,,900.0,,27036.0,ARS,FULFILLED
1000006342,294,,1,431,,1500.0,,85788.6,ARS,FULFILLED
1000006343,594,,2,437,,0.0,,68970.0,ARS,REFUNDED
1000006344,195,,2,17,,0.0,,73689.0,ARS,PAID
1000006345,649,,2,34,,0.0,,17787.0,ARS,PAID
1000006346,1043,,1,306,,900.0,,31464.6,ARS,CANCELLED
1000006347,932,,1,582,,900.0,,64570.2,ARS,FULFILLED
1000006348,444,,1,496,,900.0,,18142.5,ARS,FULFILLED
1000006349,87,,1,564,,0.0,,29882.16,ARS,CREATED
1000006350,819,,1,302,,900.0,,49905.0,ARS,FULFILLED
1000006351,967,,1,172,,1500.0,,75189.0,ARS,CANCELLED
1000006352,605,,2,357,,0.0,,51727.5,ARS,FULFILLED
1000006353,1331,,1,224,,1200.0,,35322.0,ARS,CANCELLED
1000006354,527,,2,227,,0.0,,39204.0,ARS,FULFILLED
1000006355,660,,1,246,,1200.0,,109301.4,ARS,FULFILLED
1000006356,1355,,1,462,,900.0,,54261.0,ARS,FULFILLED
1000006357,336,,1,185,,0.0,,25613.28,ARS,PAID
1000006358,764,,2,406,,0.0,,14483.7,ARS,FULFILLED
1000006359,321,,1,393,,0.0,,43560.0,ARS,FULFILLED
1000006360,307,,1,305,,1200.0,,61821.0,ARS,FULFILLED
1000006361,1027,,2,27,,0.0,,88209.0,ARS,FULFILLED
1000006362,1359,,2,278,,0.0,,11761.2,ARS,CANCELLED
1000006363,723,,1,469,,900.0,,18142.5,ARS,FULFILLED
1000006364,1135,,1,407,,1200.0,,29659.2,ARS,FULFILLED
1000006365,72,,1,288,,1500.0,,45060.0,ARS,FULFILLED
1000006366,459,,2,218,,0.0,,45738.0,ARS,REFUNDED
1000006367,453,,2,180,,0.0,,36300.0,ARS,FULFILLED
1000006368,995,,1,186,,900.0,,59597.1,ARS,FULFILLED
1000006369,316,,2,460,,0.0,,18150.0,ARS,CANCELLED
1000006370,1306,,2,606,,0.0,,29882.16,ARS,FULFILLED
1000006371,212,,2,625,,0.0,,64614.0,ARS,FULFILLED
1000006372,212,,1,54,,1200.0,,28788.0,ARS,PAID
1000006373,1378,,1,113,,900.0,,76404.0,ARS,FULFILLED
1000006374,746,,1,472,,900.0,,95643.0,ARS,PAID
1000006375,1327,,1,91,,900.0,,13968.0,ARS,FULFILLED
1000006376,1323,,2,22,,0.0,,34485.0,ARS,PAID
1000006377,1036,,1,274,,900.0,,14694.0,ARS,FULFILLED
1000006378,426,,2,197,,0.0,,14229.6,ARS,REFUNDED
1000006379,1045,,1,262,,1200.0,,28642.8,ARS,FULFILLED
1000006380,885,,1,598,,0.0,,59622.75,ARS,CANCELLED
1000006381,1009,,1,508,,1200.0,,17172.0,ARS,FULFILLED
1000006382,220,,2,26,,0.0,,31036.5,ARS,FULFILLED
1000006383,705,,1,216,,900.0,,44641.5,ARS,FULFILLED
1000006384,1037,,1,175,,1200.0,,24722.4,ARS,PAID
1000006385,789,,1,162,,1500.0,,79545.0,ARS,PAID
1000006386,79,,1,162,,900.0,,42282.0,ARS,PAID
1000006387,768,,1,1,,900.0,,54972.48,ARS,FULFILLED
1000006388,1253,,2,372,,0.0,,68607.0,ARS,REFUNDED
1000006389,340,,1,183,,1500.0,,52973.4,ARS,FULFILLED
1000006390,87,,1,433,,1200.0,,79462.8,ARS,FULFILLED
1000006391,504,,1,511,,900.0,,18142.5,ARS,CANCELLED
1000006392,575,,1,5,,1200.0,,37500.0,ARS,PAID
1000006393,467,,1,145,,900.0,,48924.9,ARS,FULFILLED
1000006394,771,,1,436,,900.0,,54261.0,ARS,FULFILLED
1000006395,1306,,1,614,,0.0,,84579.0,ARS,FULFILLED
1000006396,465,,2,52,,0.0,,56900.25,ARS,FULFILLED
1000006397,877,,2,611,,0.0,,14701.5,ARS,PAID
1000006398,602,,1,73,,0.0,,43560.0,ARS,REFUNDED
1000006399,554,,1,537,,900.0,,31392.0,ARS,FULFILLED
1000006400,1313,,1,318,,900.0,,54805.5,ARS,FULFILLED
1000006401,410,,2,384,,0.0,,26136.0,ARS,FULFILLED
1000006402,1312,,2,255,,0.0,,36300.0,ARS,FULFILLED
1000006403,289,,2,581,,0.0,,13794.0,ARS,FULFILLED
1000006404,429,,2,503,,0.0,,14520.0,ARS,FULFILLED
1000006405,699,,1,608,,1200.0,,14006.64,ARS,FULFILLED
1000006406,267,,2,425,,0.0,,17242.5,ARS,PAID
1000006407,1228,,1,488,,1200.0,,37409.25,ARS,REFUNDED
