fact_order_item_sk,order_item_bk,sales_order_bk,product_bk,quantity,first_price,total_amount
7722,5000007721,,1,1,12000.0,12000.0
7723,5000007722,,1,3,12000.0,36000.0
7724,5000007723,,1,2,10800.0,21600.0
7725,5000007724,,2,1,15000.0,15000.0
7726,5000007725,,1,3,12000.0,36000.0
7727,5000007726,,1,2,12000.0,24000.0
7728,5000007727,,1,2,10800.0,21600.0
7729,5000007728,,1,3,12000.0,36000.0
7730,5000007729,,1,1,10800.0,10800.0
7731,5000007730,,2,3,16500.0,49500.0
7732,5000007731,,2,1,15000.0,15000.0
7733,5000007732,,2,2,15000.0,30000.0
7734,5000007733,,2,3,15000.0,45000.0
7735,5000007734,,1,2,12000.0,24000.0
7736,5000007735,,1,3,12000.0,36000.0
7737,5000007736,,1,1,12000.0,12000.0
7738,5000007737,,1,2,13200.0,26400.0
7739,5000007738,,1,2,12000.0,24000.0
7740,5000007739,,2,2,15000.0,30000.0
7741,5000007740,,1,1,13200.0,13200.0
7742,5000007741,,1,1,12000.0,12000.0
7743,5000007742,,1,1,12600.0,12600.0
7744,5000007743,,1,2,12000.0,24000.0
7745,5000007744,,2,1,15750.0,15750.0
7746,5000007745,,2,1,16500.0,16500.0
7747,5000007746,,1,1,12000.0,12000.0
7748,5000007747,,1,2,12000.0,24000.0
7749,5000007748,,1,1,12000.0,12000.0
7750,5000007749,,1,2,12000.0,24000.0
7751,5000007750,,1,1,12000.0,12000.0
7752,5000007751,,1,1,12000.0,12000.0
7753,5000007752,,1,2,12000.0,24000.0
7754,5000007753,,2,2,15000.0,30000.0
7755,5000007754,,1,3,12000.0,36000.0
7756,5000007755,,1,1,12000.0,12000.0
7757,5000007756,,1,1,12600.0,12600.0
7758,5000007757,,1,1,12000.0,12000.0
7759,5000007758,,2,3,15000.0,45000.0
7760,5000007759,,2,2,15750.0,31500.0
7761,5000007760,,1,3,10800.0,32400.0
7762,5000007761,,2,3,15000.0,45000.0
7763,5000007762,,2,2,15000.0,30000.0
7764,5000007763,,1,2,12600.0,25200.0
7765,5000007764,,1,1,12000.0,12000.0
7766,5000007765,,2,3,13500.0,40500.0
7767,5000007766,,1,3,12000.0,36000.0
7768,5000007767,,1,3,12600.0,37800.0
7769,5000007768,,1,2,12000.0,24000.0
7770,5000007769,,2,2,15000.0,30000.0
7771,5000007770,,2,2,15000.0,30000.0
7772,5000007771,,2,3,15000.0,45000.0
7773,5000007772,,2,1,15000.0,15000.0
7774,5000007773,,2,1,15000.0,15000.0
7775,5000007774,,1,3,12000.0,36000.0
7776,5000007775,,1,1,10800.0,10800.0
7777,5000007776,,1,2,12600.0,25200.0
7778,5000007777,,2,2,15000.0,30000.0
7779,5000007778,,1,2,12000.0,24000.0
7780,5000007779,,1,2,10800.0,21600.0
7781,5000007780,,1,1,12000.0,12000.0
7782,5000007781,,2,3,16500.0,49500.0
7783,5000007782,,1,2,12000.0,24000.0
7784,5000007783,,1,3,12000.0,36000.0
7785,5000007784,,1,2,13200.0,26400.0
7786,5000007785,,2,1,15000.0,15000.0
7787,5000007786,,2,3,15000.0,45000.0
7788,5000007787,,1,2,12000.0,24000.0
7789,5000007788,,1,3,12000.0,36000.0
7790,5000007789,,1,2,12600.0,25200.0
7791,5000007790,,1,2,10800.0,21600.0
7792,5000007791,,1,3,12000.0,36000.0
7793,5000007792,,1,1,12000.0,12000.0
7794,5000007793,,2,1,15000.0,15000.0
7795,5000007794,,1,2,12000.0,24000.0
7796,5000007795,,1,1,12600.0,12600.0
7797,5000007796,,1,1,12000.0,12000.0
7798,5000007797,,1,2,12000.0,24000.0
7799,5000007798,,1,3,12000.0,36000.0
7800,5000007799,,2,2,15000.0,30000.0
7801,5000007800,,2,1,15000.0,15000.0
7802,5000007801,,2,3,15000.0,45000.0
7803,5000007802,,1,3,12000.0,36000.0
7804,5000007803,,1,1,10800.0,10800.0
7805,5000007804,,2,1,15000.0,15000.0
7806,5000007805,,1,3,12000.0,36000.0
7807,5000007806,,1,2,12600.0,25200.0
7808,5000007807,,1,3,10800.0,32400.0
7809,5000007808,,1,1,10800.0,10800.0
7810,5000007809,,1,2,13200.0,26400.0
7811,5000007810,,1,1,13200.0,13200.0
7812,5000007811,,1,1,12000.0,12000.0
7813,5000007812,,2,2,15750.0,31500.0
7814,5000007813,,1,1,10800.0,10800.0
7815,5000007814,,1,3,12000.0,36000.0
7816,5000007815,,1,3,12000.0,36000.0
7817,5000007816,,2,1,15000.0,15000.0
7818,5000007817,,1,3,12000.0,36000.0
7819,5000007818,,2,2,13500.0,27000.0
7820,5000007819,,1,3,12000.0,36000.0
7821,5000007820,,2,1,15000.0,15000.0
7822,5000007821,,2,3,15000.0,45000.0
7823,5000007822,,1,3,12000.0,36000.0
7824,5000007823,,1,2,12000.0,24000.0
7825,5000007824,,1,1,10800.0,10800.0
7826,5000007825,,2,2,15750.0,31500.0
7827,5000007826,,1,3,12000.0,36000.0
7828,5000007827,,2,2,15000.0,30000.0
7829,5000007828,,2,1,16500.0,16500.0
7830,5000007829,,1,3,12000.0,36000.0
7831,5000007830,,2,1,15750.0,15750.0
7832,5000007831,,1,2,12600.0,25200.0
7833,5000007832,,1,3,13200.0,39600.0
7834,5000007833,,2,2,16500.0,33000.0
7835,5000007834,,2,3,15000.0,45000.0
7836,5000007835,,1,2,12000.0,24000.0
7837,5000007836,,2,1,16500.0,16500.0
7838,5000007837,,1,3,12000.0,36000.0
7839,5000007838,,1,2,10800.0,21600.0
7840,5000007839,,1,3,12000.0,36000.0
7841,5000007840,,1,2,10800.0,21600.0
7842,5000007841,,2,2,15000.0,30000.0
7843,5000007842,,2,3,15000.0,45000.0
7844,5000007843,,2,2,13500.0,27000.0
7845,5000007844,,1,3,12000.0,36000.0
7846,5000007845,,1,3,12600.0,37800.0
7847,5000007846,,1,2,12000.0,24000.0
7848,5000007847,,2,1,15000.0,15000.0
7849,5000007848,,1,2,12000.0,24000.0
7850,5000007849,,1,3,12000.0,36000.0
7851,5000007850,,1,1,12000.0,12000.0
7852,5000007851,,2,3,15000.0,45000.0
7853,5000007852,,2,3,15750.0,47250.0
7854,5000007853,,1,3,12000.0,36000.0
7855,5000007854,,1,3,12000.0,36000.0
7856,5000007855,,2,1,13500.0,13500.0
7857,5000007856,,2,1,13500.0,13500.0
7858,5000007857,,1,1,12000.0,12000.0
7859,5000007858,,1,3,10800.0,32400.0
7860,5000007859,,1,1,12000.0,12000.0
7861,5000007860,,2,3,13500.0,40500.0
7862,5000007861,,1,1,12000.0,12000.0
7863,5000007862,,1,1,12000.0,12000.0
7864,5000007863,,1,1,12000.0,12000.0
7865,5000007864,,1,3,13200.0,39600.0
7866,5000007865,,2,2,13500.0,27000.0
7867,5000007866,,2,2,16500.0,33000.0
7868,5000007867,,2,1,15000.0,15000.0
7869,5000007868,,1,3,12000.0,36000.0
7870,5000007869,,2,2,15000.0,30000.0
7871,5000007870,,1,1,12600.0,12600.0
7872,5000007871,,1,2,10800.0,21600.0
7873,5000007872,,1,2,12000.0,24000.0
7874,5000007873,,1,3,13200.0,39600.0
7875,5000007874,,1,1,10800.0,10800.0
7876,5000007875,,1,1,12600.0,12600.0
7877,5000007876,,2,1,15000.0,15000.0
7878,5000007877,,2,3,15000.0,45000.0
7879,5000007878,,2,2,15750.0,31500.0
7880,5000007879,,2,3,15000.0,45000.0
7881,5000007880,,2,1,15000.0,15000.0
7882,5000007881,,1,3,12000.0,36000.0
7883,5000007882,,2,1,15000.0,15000.0
7884,5000007883,,1,1,12000.0,12000.0
7885,5000007884,,1,1,12000.0,12000.0
7886,5000007885,,1,2,12000.0,24000.0
7887,5000007886,,2,1,15000.0,15000.0
7888,5000007887,,2,1,15000.0,15000.0
7889,5000007888,,2,3,15000.0,45000.0
7890,5000007889,,1,2,12000.0,24000.0
7891,5000007890,,2,1,16500.0,16500.0
7892,5000007891,,1,3,13200.0,39600.0
7893,5000007892,,1,1,12000.0,12000.0
7894,5000007893,,1,1,13200.0,13200.0
7895,5000007894,,1,1,12000.0,12000.0
7896,5000007895,,2,2,13500.0,27000.0
7897,5000007896,,1,2,12000.0,24000.0
7898,5000007897,,2,3,15750.0,47250.0
7899,5000007898,,2,3,15000.0,45000.0
7900,5000007899,,2,3,15750.0,47250.0
7901,5000007900,,2,3,15000.0,45000.0
7902,5000007901,,2,3,13500.0,40500.0
7903,5000007902,,1,2,12000.0,24000.0
7904,5000007903,,2,1,13500.0,13500.0
7905,5000007904,,1,2,10800.0,21600.0
7906,5000007905,,1,3,12000.0,36000.0
7907,5000007906,,2,2,15000.0,30000.0
7908,5000007907,,2,2,15000.0,30000.0
7909,5000007908,,1,2,10800.0,21600.0
7910,5000007909,,1,1,12000.0,12000.0
7911,5000007910,,1,3,12000.0,36000.0
7912,5000007911,,1,1,12600.0,12600.0
7913,5000007912,,2,3,16500.0,49500.0
7914,5000007913,,1,2,12000.0,24000.0
7915,5000007914,,2,1,15750.0,15750.0
7916,5000007915,,1,2,12600.0,25200.0
7917,5000007916,,1,1,10800.0,10800.0
7918,5000007917,,1,3,12000.0,36000.0
7919,5000007918,,2,1,15000.0,15000.0
7920,5000007919,,1,1,10800.0,10800.0
7921,5000007920,,2,2,15000.0,30000.0
7922,5000007921,,2,2,15750.0,31500.0
7923,5000007922,,2,1,15750.0,15750.0
7924,5000007923,,2,2,15000.0,30000.0
7925,5000007924,,1,1,12000.0,12000.0
7926,5000007925,,2,2,15000.0,30000.0
7927,5000007926,,2,2,15000.0,30000.0
7928,5000007927,,2,3,15000.0,45000.0
7929,5000007928,,2,2,15000.0,30000.0
7930,5000007929,,1,1,12000.0,12000.0
7931,5000007930,,1,3,13200.0,39600.0
7932,5000007931,,1,2,12600.0,25200.0
7933,5000007932,,1,1,12000.0,12000.0
7934,5000007933,,2,2,16500.0,33000.0
7935,5000007934,,2,3,13500.0,40500.0
7936,5000007935,,2,1,15000.0,15000.0
7937,5000007936,,1,1,12600.0,12600.0
7938,5000007937,,1,1,10800.0,10800.0
7939,5000007938,,2,2,15000.0,30000.0
7940,5000007939,,2,1,15000.0,15000.0
7941,5000007940,,2,2,15750.0,31500.0
7942,5000007941,,2,2,15000.0,30000.0
7943,5000007942,,2,2,15000.0,30000.0
7944,5000007943,,1,2,12000.0,24000.0
7945,5000007944,,2,1,15000.0,15000.0
7946,5000007945,,1,2,12000.0,24000.0
7947,5000007946,,2,1,15000.0,15000.0
7948,5000007947,,1,3,12600.0,37800.0
7949,5000007948,,1,3,12000.0,36000.0
7950,5000007949,,1,2,10800.0,21600.0
7951,5000007950,,1,2,12000.0,24000.0
7952,5000007951,,2,2,13500.0,27000.0
7953,5000007952,,1,2,12000.0,24000.0
7954,5000007953,,1,1,12000.0,12000.0
7955,5000007954,,1,1,12000.0,12000.0
7956,5000007955,,1,3,12000.0,36000.0
7957,5000007956,,1,3,12000.0,36000.0
7958,5000007957,,1,3,10800.0,32400.0
7959,5000007958,,2,2,15000.0,30000.0
7960,5000007959,,2,2,15000.0,30000.0
7961,5000007960,,1,1,12000.0,12000.0
7962,5000007961,,2,2,16500.0,33000.0
7963,5000007962,,1,2,12600.0,25200.0
7964,5000007963,,2,2,15000.0,30000.0
7965,5000007964,,2,2,15750.0,31500.0
7966,5000007965,,2,2,13500.0,27000.0
7967,5000007966,,1,2,12600.0,25200.0
7968,5000007967,,2,1,15000.0,15000.0
7969,5000007968,,2,2,15000.0,30000.0
7970,5000007969,,1,1,12600.0,12600.0
7971,5000007970,,2,1,13500.0,13500.0
7972,5000007971,,2,2,16500.0,33000.0
7973,5000007972,,1,2,12000.0,24000.0
7974,5000007973,,2,1,15000.0,15000.0
7975,5000007974,,1,2,12000.0,24000.0
7976,5000007975,,1,1,10800.0,10800.0
7977,5000007976,,2,3,13500.0,40500.0
7978,5000007977,,1,2,12000.0,24000.0
7979,5000007978,,1,3,12000.0,36000.0
7980,5000007979,,1,2,10800.0,21600.0
7981,5000007980,,1,2,12000.0,24000.0
7982,5000007981,,2,3,13500.0,40500.0
7983,5000007982,,2,2,15000.0,30000.0
7984,5000007983,,1,3,12000.0,36000.0
7985,5000007984,,1,3,12600.0,37800.0
7986,5000007985,,2,2,15750.0,31500.0
7987,5000007986,,2,1,15000.0,15000.0
7988,5000007987,,1,3,12600.0,37800.0
7989,5000007988,,1,2,10800.0,21600.0
7990,5000007989,,2,1,13500.0,13500.0
7991,5000007990,,2,3,15000.0,45000.0
7992,5000007991,,1,2,12000.0,24000.0
7993,5000007992,,1,3,13200.0,39600.0
7994,5000007993,,1,2,10800.0,21600.0
7995,5000007994,,1,2,12000.0,24000.0
7996,5000007995,,1,1,12000.0,12000.0
7997,5000007996,,1,3,12000.0,36000.0
7998,5000007997,,1,3,10800.0,32400.0
7999,5000007998,,1,2,12000.0,24000.0
8000,5000007999,,2,1,15000.0,15000.0
8001,5000008000,,1,1,10800.0,10800.0
8002,5000008001,,1,2,12000.0,24000.0
8003,5000008002,,2,3,15750.0,47250.0
8004,5000008003,,1,3,12000.0,36000.0
8005,5000008004,,2,1,15000.0,15000.0
8006,5000008005,,1,3,12600.0,37800.0
8007,5000008006,,2,2,15000.0,30000.0
8008,5000008007,,1,3,10800.0,32400.0
8009,5000008008,,1,2,10800.0,21600.0
8010,5000008009,,2,1,15000.0,15000.0
8011,5000008010,,1,3,12000.0,36000.0
8012,5000008011,,2,3,13500.0,40500.0
8013,5000008012,,1,1,10800.0,10800.0
8014,5000008013,,1,3,12000.0,36000.0
8015,5000008014,,2,1,15000.0,15000.0
8016,5000008015,,1,2,12000.0,24000.0
8017,5000008016,,2,2,15750.0,31500.0
8018,5000008017,,2,3,13500.0,40500.0
8019,5000008018,,2,2,15750.0,31500.0
8020,5000008019,,1,2,12000.0,24000.0
8021,5000008020,,1,1,12600.0,12600.0
8022,5000008021,,2,1,15000.0,15000.0
8023,5000008022,,2,2,15750.0,31500.0
8024,5000008023,,2,1,16500.0,16500.0
8025,5000008024,,1,3,12000.0,36000.0
8026,5000008025,,1,1,12000.0,12000.0
8027,5000008026,,2,2,15000.0,30000.0
8028,5000008027,,2,2,15000.0,30000.0
8029,5000008028,,2,3,15000.0,45000.0
8030,5000008029,,1,2,12000.0,24000.0
8031,5000008030,,1,3,12000.0,36000.0
8032,5000008031,,2,3,15000.0,45000.0
8033,5000008032,,2,2,15000.0,30000.0
8034,5000008033,,2,3,15750.0,47250.0
8035,5000008034,,2,1,15000.0,15000.0
8036,5000008035,,2,3,16500.0,49500.0
8037,5000008036,,1,2,12000.0,24000.0
8038,5000008037,,1,1,12000.0,12000.0
8039,5000008038,,1,3,12000.0,36000.0
8040,5000008039,,1,2,10800.0,21600.0
8041,5000008040,,1,1,10800.0,10800.0
8042,5000008041,,1,2,12000.0,24000.0
8043,5000008042,,2,2,15000.0,30000.0
8044,5000008043,,1,3,12600.0,37800.0
8045,5000008044,,1,2,12000.0,24000.0
8046,5000008045,,1,2,10800.0,21600.0
8047,5000008046,,2,1,15000.0,15000.0
8048,5000008047,,1,1,12000.0,12000.0
8049,5000008048,,2,2,15750.0,31500.0
8050,5000008049,,1,3,12000.0,36000.0
8051,5000008050,,2,1,15000.0,15000.0
8052,5000008051,,1,1,12000.0,12000.0
8053,5000008052,,1,3,12000.0,36000.0
8054,5000008053,,2,2,15000.0,30000.0
8055,5000008054,,1,1,12000.0,12000.0
8056,5000008055,,1,3,12000.0,36000.0
8057,5000008056,,1,2,12000.0,24000.0
8058,5000008057,,1,2,12000.0,24000.0
8059,5000008058,,1,1,13200.0,13200.0
8060,5000008059,,2,1,15000.0,15000.0
8061,5000008060,,1,2,10800.0,21600.0
8062,5000008061,,2,3,15000.0,45000.0
8063,5000008062,,1,3,12000.0,36000.0
8064,5000008063,,1,1,13200.0,13200.0
8065,5000008064,,1,2,10800.0,21600.0
8066,5000008065,,2,1,15000.0,15000.0
8067,5000008066,,2,2,16500.0,33000.0
8068,5000008067,,1,1,10800.0,10800.0
8069,5000008068,,1,3,12000.0,36000.0
8070,5000008069,,1,3,12600.0,37800.0
8071,5000008070,,2,2,15000.0,30000.0
8072,5000008071,,2,1,13500.0,13500.0
8073,5000008072,,1,1,12600.0,12600.0
8074,5000008073,,1,3,12000.0,36000.0
8075,5000008074,,1,3,12000.0,36000.0
8076,5000008075,,1,1,10800.0,10800.0
8077,5000008076,,2,1,16500.0,16500.0
8078,5000008077,,2,2,16500.0,33000.0
8079,5000008078,,2,1,15750.0,15750.0
8080,5000008079,,2,2,13500.0,27000.0
8081,5000008080,,1,3,10800.0,32400.0
8082,5000008081,,1,2,10800.0,21600.0
8083,5000008082,,1,2,12000.0,24000.0
8084,5000008083,,2,2,15750.0,31500.0
8085,5000008084,,1,3,12000.0,36000.0
8086,5000008085,,1,3,10800.0,32400.0
8087,5000008086,,2,2,15000.0,30000.0
8088,5000008087,,1,3,12000.0,36000.0
8089,5000008088,,1,2,10800.0,21600.0
8090,5000008089,,2,3,15000.0,45000.0
8091,5000008090,,1,3,12600.0,37800.0
8092,5000008091,,2,3,15000.0,45000.0
8093,5000008092,,1,2,12000.0,24000.0
8094,5000008093,,1,1,12600.0,12600.0
8095,5000008094,,2,2,15750.0,31500.0
8096,5000008095,,1,2,12000.0,24000.0
8097,5000008096,,2,3,15750.0,47250.0
8098,5000008097,,1,2,12000.0,24000.0
8099,5000008098,,1,3,12000.0,36000.0
8100,5000008099,,2,3,15000.0,45000.0
8101,5000008100,,2,2,16500.0,33000.0
8102,5000008101,,1,3,10800.0,32400.0
8103,5000008102,,1,1,12000.0,12000.0
8104,5000008103,,1,1,10800.0,10800.0
8105,5000008104,,1,2,13200.0,26400.0
8106,5000008105,,2,2,15000.0,30000.0
8107,5000008106,,2,3,15000.0,45000.0
8108,5000008107,,2,3,15000.0,45000.0
8109,5000008108,,1,2,12000.0,24000.0
8110,5000008109,,2,2,15750.0,31500.0
8111,5000008110,,2,1,15000.0,15000.0
8112,5000008111,,1,2,12600.0,25200.0
8113,5000008112,,2,2,15000.0,30000.0
8114,5000008113,,1,2,12000.0,24000.0
8115,5000008114,,1,3,13200.0,39600.0
8116,5000008115,,1,1,12000.0,12000.0
8117,5000008116,,2,2,15000.0,30000.0
8118,5000008117,,2,3,13500.0,40500.0
8119,5000008118,,1,3,13200.0,39600.0
8120,5000008119,,2,2,15000.0,30000.0
8121,5000008120,,2,2,15000.0,30000.0
8122,5000008121,,1,1,10800.0,10800.0
8123,5000008122,,1,2,10800.0,21600.0
8124,5000008123,,1,2,12000.0,24000.0
8125,5000008124,,1,2,12000.0,24000.0
8126,5000008125,,1,2,12000.0,24000.0
8127,5000008126,,1,3,12000.0,36000.0
8128,5000008127,,1,1,10800.0,10800.0
8129,5000008128,,1,3,12000.0,36000.0
8130,5000008129,,2,2,13500.0,27000.0
8131,5000008130,,1,3,12000.0,36000.0
8132,5000008131,,2,1,13500.0,13500.0
8133,5000008132,,1,3,12000.0,36000.0
8134,5000008133,,2,1,13500.0,13500.0
8135,5000008134,,1,3,12000.0,36000.0
8136,5000008135,,1,2,13200.0,26400.0
8137,5000008136,,1,1,12000.0,12000.0
8138,5000008137,,2,2,15000.0,30000.0
8139,5000008138,,2,2,15000.0,30000.0
8140,5000008139,,1,1,10800.0,10800.0
8141,5000008140,,2,2,15000.0,30000.0
8142,5000008141,,2,3,16500.0,49500.0
8143,5000008142,,2,1,13500.0,13500.0
8144,5000008143,,1,2,12000.0,24000.0
8145,5000008144,,1,1,10800.0,10800.0
8146,5000008145,,2,2,15000.0,30000.0
8147,5000008146,,1,3,10800.0,32400.0
8148,5000008147,,2,2,15000.0,30000.0
8149,5000008148,,1,1,10800.0,10800.0
8150,5000008149,,2,1,15000.0,15000.0
8151,5000008150,,1,2,12600.0,25200.0
8152,5000008151,,2,1,15750.0,15750.0
8153,5000008152,,2,3,16500.0,49500.0
8154,5000008153,,1,3,12000.0,36000.0
8155,5000008154,,1,2,12000.0,24000.0
8156,5000008155,,1,2,12600.0,25200.0
8157,5000008156,,1,2,10800.0,21600.0
8158,5000008157,,2,2,15000.0,30000.0
8159,5000008158,,2,3,13500.0,40500.0
8160,5000008159,,2,1,13500.0,13500.0
8161,5000008160,,1,2,12600.0,25200.0
8162,5000008161,,2,2,15000.0,30000.0
8163,5000008162,,2,2,15000.0,30000.0
8164,5000008163,,1,1,13200.0,13200.0
8165,5000008164,,2,1,15000.0,15000.0
8166,5000008165,,1,3,12000.0,36000.0
8167,5000008166,,1,3,12000.0,36000.0
8168,5000008167,,1,3,12000.0,36000.0
8169,5000008168,,2,3,15750.0,47250.0
8170,5000008169,,1,1,12000.0,12000.0
8171,5000008170,,2,1,13500.0,13500.0
8172,5000008171,,1,3,12600.0,37800.0
8173,5000008172,,1,1,12000.0,12000.0
8174,5000008173,,2,3,15000.0,45000.0
8175,5000008174,,1,3,12000.0,36000.0
8176,5000008175,,1,3,12000.0,36000.0
8177,5000008176,,2,2,15000.0,30000.0
8178,5000008177,,2,3,15000.0,45000.0
8179,5000008178,,2,2,13500.0,27000.0
8180,5000008179,,1,3,12000.0,36000.0
8181,5000008180,,2,3,13500.0,40500.0
8182,5000008181,,1,1,12000.0,12000.0
8183,5000008182,,2,1,15750.0,15750.0
8184,5000008183,,2,3,15750.0,47250.0
8185,5000008184,,1,2,12000.0,24000.0
8186,5000008185,,1,3,12000.0,36000.0
8187,5000008186,,1,3,12000.0,36000.0
8188,5000008187,,1,3,12000.0,36000.0
8189,5000008188,,1,1,10800.0,10800.0
8190,5000008189,,1,2,12000.0,24000.0
8191,5000008190,,2,2,15000.0,30000.0
8192,5000008191,,2,2,15000.0,30000.0
8193,5000008192,,2,1,15750.0,15750.0
8194,5000008193,,2,1,15000.0,15000.0
8195,5000008194,,2,2,15000.0,30000.0
8196,5000008195,,1,1,13200.0,13200.0
8197,5000008196,,1,2,12000.0,24000.0
8198,5000008197,,1,1,10800.0,10800.0
8199,5000008198,,2,2,15750.0,31500.0
8200,5000008199,,2,3,15750.0,47250.0
8201,5000008200,,1,2,12000.0,24000.0
8202,5000008201,,1,3,12600.0,37800.0
8203,5000008202,,1,3,10800.0,32400.0
8204,5000008203,,2,1,15000.0,15000.0
8205,5000008204,,2,1,15750.0,15750.0
8206,5000008205,,2,1,15750.0,15750.0
8207,5000008206,,2,1,15000.0,15000.0
8208,5000008207,,2,3,15000.0,45000.0
8209,5000008208,,1,2,12000.0,24000.0
8210,5000008209,,1,3,12000.0,36000.0
8211,5000008210,,1,1,12000.0,12000.0
8212,5000008211,,2,3,15000.0,45000.0
8213,5000008212,,1,1,12600.0,12600.0
8214,5000008213,,2,2,13500.0,27000.0
8215,5000008214,,2,1,15000.0,15000.0
8216,5000008215,,2,1,15000.0,15000.0
8217,5000008216,,1,2,12000.0,24000.0
8218,5000008217,,1,3,10800.0,32400.0
8219,5000008218,,2,2,15000.0,30000.0
8220,5000008219,,1,2,10800.0,21600.0
8221,5000008220,,2,2,15000.0,30000.0
8222,5000008221,,1,1,12000.0,12000.0
8223,5000008222,,1,1,12600.0,12600.0
8224,5000008223,,2,2,16500.0,33000.0
8225,5000008224,,1,3,12000.0,36000.0
8226,5000008225,,1,1,13200.0,13200.0
8227,5000008226,,1,2,12000.0,24000.0
8228,5000008227,,2,3,15000.0,45000.0
8229,5000008228,,2,2,15000.0,30000.0
8230,5000008229,,1,3,12000.0,36000.0
8231,5000008230,,1,3,12000.0,36000.0
8232,5000008231,,2,1,15000.0,15000.0
8233,5000008232,,2,3,15000.0,45000.0
8234,5000008233,,1,3,12000.0,36000.0
8235,5000008234,,2,1,15000.0,15000.0
8236,5000008235,,1,1,10800.0,10800.0
8237,5000008236,,2,3,15000.0,45000.0
8238,5000008237,,2,1,15000.0,15000.0
8239,5000008238,,2,3,16500.0,49500.0
8240,5000008239,,1,3,12000.0,36000.0
8241,5000008240,,2,3,15000.0,45000.0
8242,5000008241,,2,2,15000.0,30000.0
8243,5000008242,,1,3,12000.0,36000.0
8244,5000008243,,1,1,12000.0,12000.0
8245,5000008244,,1,3,10800.0,32400.0
8246,5000008245,,1,3,12000.0,36000.0
8247,5000008246,,2,3,15000.0,45000.0
8248,5000008247,,1,1,12000.0,12000.0
8249,5000008248,,2,2,15000.0,30000.0
8250,5000008249,,1,1,10800.0,10800.0
8251,5000008250,,2,3,15000.0,45000.0
8252,5000008251,,1,3,12000.0,36000.0
8253,5000008252,,1,2,12000.0,24000.0
8254,5000008253,,1,2,12000.0,24000.0
8255,5000008254,,1,1,12000.0,12000.0
8256,5000008255,,1,1,12600.0,12600.0
8257,5000008256,,1,2,12000.0,24000.0
8258,5000008257,,2,2,15000.0,30000.0
8259,5000008258,,1,1,12000.0,12000.0
8260,5000008259,,1,2,13200.0,26400.0
8261,5000008260,,1,2,12000.0,24000.0
8262,5000008261,,1,3,12000.0,36000.0
8263,5000008262,,1,3,12000.0,36000.0
8264,5000008263,,1,1,12600.0,12600.0
8265,5000008264,,2,3,15000.0,45000.0
8266,5000008265,,1,1,12000.0,12000.0
8267,5000008266,,2,3,16500.0,49500.0
8268,5000008267,,2,3,15750.0,47250.0
8269,5000008268,,1,2,12000.0,24000.0
8270,5000008269,,1,3,13200.0,39600.0
8271,5000008270,,2,2,13500.0,27000.0
8272,5000008271,,2,2,13500.0,27000.0
8273,5000008272,,2,1,15000.0,15000.0
8274,5000008273,,2,2,16500.0,33000.0
8275,5000008274,,1,3,10800.0,32400.0
8276,5000008275,,1,3,12000.0,36000.0
8277,5000008276,,2,1,13500.0,13500.0
8278,5000008277,,1,2,12000.0,24000.0
8279,5000008278,,1,1,12600.0,12600.0
8280,5000008279,,2,3,15000.0,45000.0
8281,5000008280,,2,3,15000.0,45000.0
8282,5000008281,,1,3,10800.0,32400.0
8283,5000008282,,1,3,12000.0,36000.0
8284,5000008283,,2,1,15000.0,15000.0
8285,5000008284,,1,3,10800.0,32400.0
8286,5000008285,,1,3,13200.0,39600.0
8287,5000008286,,2,2,16500.0,33000.0
8288,5000008287,,1,1,12600.0,12600.0
8289,5000008288,,1,2,12000.0,24000.0
8290,5000008289,,2,3,15000.0,45000.0
8291,5000008290,,2,1,15000.0,15000.0
8292,5000008291,,1,3,10800.0,32400.0
8293,5000008292,,1,2,12000.0,24000.0
8294,5000008293,,1,3,12600.0,37800.0
8295,5000008294,,2,2,15750.0,31500.0
8296,5000008295,,1,3,12000.0,36000.0
8297,5000008296,,1,3,10800.0,32400.0
8298,5000008297,,1,1,12000.0,12000.0
8299,5000008298,,1,1,12600.0,12600.0
8300,5000008299,,2,3,15000.0,45000.0
8301,5000008300,,1,2,12000.0,24000.0
8302,5000008301,,1,2,12000.0,24000.0
8303,5000008302,,2,2,16500.0,33000.0
8304,5000008303,,1,3,12000.0,36000.0
8305,5000008304,,2,1,15750.0,15750.0
8306,5000008305,,2,3,15000.0,45000.0
8307,5000008306,,1,3,10800.0,32400.0
8308,5000008307,,2,2,16500.0,33000.0
8309,5000008308,,1,3,12000.0,36000.0
8310,5000008309,,2,1,16500.0,16500.0
8311,5000008310,,2,2,15000.0,30000.0
8312,5000008311,,1,3,12000.0,36000.0
8313,5000008312,,1,3,12000.0,36000.0
8314,5000008313,,1,3,12000.0,36000.0
8315,5000008314,,1,3,10800.0,32400.0
8316,5000008315,,2,2,15000.0,30000.0
8317,5000008316,,1,3,12000.0,36000.0
8318,5000008317,,1,2,12000.0,24000.0
8319,5000008318,,1,3,13200.0,39600.0
8320,5000008319,,2,1,15750.0,15750.0
8321,5000008320,,2,1,15750.0,15750.0
8322,5000008321,,2,1,15000.0,15000.0
8323,5000008322,,2,1,16500.0,16500.0
8324,5000008323,,1,1,12000.0,12000.0
8325,5000008324,,2,2,15750.0,31500.0
8326,5000008325,,1,1,12600.0,12600.0
8327,5000008326,,1,2,12000.0,24000.0
